,team_id,cgpa,onlineCourse,completeCourse,internetspeed<,Year_1.0,Year_2.0,Year_3.0,Year_4.0,Gender_0.0,Gender_1.0,Gender_3.0,elsiLab_0.0,elsiLab_1.0,elsiLab_2.0,ssc_board_0.0,ssc_board_1.0,ssc_board_2.0,ssc_board_3.0,ssc_board_4.0,hsc_board_0.0,hsc_board_1.0,hsc_board_2.0,hsc_board_3.0,hsc_board_4.0,workstation_1.0,workstation_2.0,sub_ros_0.0,sub_ros_1.0,sub_ros_2.0,sub_ros_3.0,sub_ros_4.0,sub_ip_0.0,sub_ip_1.0,sub_ip_2.0,sub_ip_3.0,sub_ip_4.0,sub_emb_c_0.0,sub_emb_c_1.0,sub_emb_c_2.0,sub_emb_c_3.0,sub_emb_c_4.0,sub_ml_0.0,sub_ml_1.0,sub_ml_2.0,sub_ml_3.0,sub_ml_4.0,sub_ap_0.0,sub_ap_1.0,sub_ap_2.0,sub_ap_3.0,sub_ap_4.0,sub_cs_0.0,sub_cs_1.0,sub_cs_2.0,sub_cs_3.0,sub_cs_4.0,sub_mss_0.0,sub_mss_1.0,sub_mss_2.0,sub_mss_3.0,sub_mss_4.0,sub_fpga_0.0,sub_fpga_1.0,sub_fpga_2.0,sub_fpga_3.0,sub_fpga_4.0,sub_mm_0.0,sub_mm_1.0,sub_mm_2.0,sub_mm_3.0,sub_mm_4.0,sub_de_0.0,sub_de_1.0,sub_de_2.0,sub_de_3.0,sub_de_4.0,preference1_0.0,preference1_1.0,preference1_2.0,preference1_3.0,preference1_4.0,preference1_5.0,preference2_0.0,preference2_1.0,preference2_2.0,preference2_3.0,preference2_4.0,preference2_5.0,preference3_0.0,preference3_1.0,preference3_2.0,preference3_3.0,preference3_4.0,preference3_5.0,preference4_0.0,preference4_1.0,preference4_2.0,preference4_3.0,preference4_4.0,preference4_5.0,preference5_0.0,preference5_1.0,preference5_2.0,preference5_3.0,preference5_4.0,preference5_5.0,preference6_0.0,preference6_1.0,preference6_2.0,preference6_3.0,preference6_4.0,preference6_5.0,IS_eLSI_0,IS_eLSI_1,Participation_Freq_0,Participation_Freq_1,Participation_Freq_2,Participation_Freq_3,Internet_option_freq_0,Internet_option_freq_1,Internet_option_freq_2,Internet_option_freq_3,Internet_option_freq_4,Internet_option_freq_5,Department_category_0.0,Department_category_1.0,Department_category_2.0,Department_category_3.0,Ram_Avg,SingleCore_Avg,MultiCore_Avg,GeekBench(OpenCL)_Avg
566,1789,8.7225,0.0,0.0,10.0,0,4,0,0,0,4,0,0,1,3,4,0,0,0,0,4,0,0,0,0,3,1,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,2.5,239.5,389.75,1664.75
567,1791,3.5500000000000003,3.0,0.75,10.0,0,4,0,0,4,0,0,0,1,3,0,1,0,0,0,0,1,0,0,0,4,0,2,1,1,0,0,1,3,0,0,0,1,3,0,0,0,1,2,1,0,0,1,3,0,0,0,1,3,0,0,0,0,3,1,0,0,2,2,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,3,0,1,0,0,1,0,1,2,14.0,1086.25,4253.75,30170.5
568,1792,7.991,1.0,0.25,10.0,0,4,0,0,2,2,0,0,0,4,2,2,0,0,0,3,1,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,7.0,742.25,2184.75,6612.75
569,1793,8.965,6.5,5.25,50.0,0,0,4,0,4,0,0,0,0,4,2,2,0,0,0,2,2,0,0,0,4,0,3,1,0,0,0,1,3,0,0,0,1,0,3,0,0,3,1,0,0,0,0,1,1,2,0,0,3,1,0,0,2,2,0,0,0,3,0,1,0,0,1,1,2,0,0,0,1,3,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,3,0,1,0,0,4,0,0,0,9.0,925.75,3742.25,13325.0
570,1794,9.135666666666667,0.0,0.0,50.0,0,4,0,0,4,0,0,0,4,0,1,2,0,0,0,1,2,0,0,0,2,2,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,4,0,0,0,0,3,1,0,0,0,4,0,0,0,3.0,113.75,289.25,1000.25
571,1795,9.9475,4.75,2.25,50.0,0,4,0,0,3,1,0,0,4,0,3,0,1,0,0,2,1,1,0,0,4,0,2,2,0,0,0,0,4,0,0,0,1,2,1,0,0,0,3,1,0,0,0,3,1,0,0,1,3,0,0,0,2,2,0,0,0,4,0,0,0,0,2,1,1,0,0,1,2,1,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,0,0,0,0,4,0,0,0,0,0,2,1,1,7.0,880.75,4833.25,9843.5
572,1796,8.655,1.75,1.0,100.0,0,4,0,0,2,2,0,0,4,0,0,4,0,0,0,0,4,0,0,0,4,0,1,3,0,0,0,0,4,0,0,0,1,3,0,0,0,0,4,0,0,0,0,3,1,0,0,1,3,0,0,0,1,3,0,0,0,2,2,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,4,0,0,3.0,860.75,2847.0,12859.25
573,1797,8.7325,0.0,0.0,1.0,0,4,0,0,1,3,0,0,0,4,4,0,0,0,0,4,0,0,0,0,2,2,4,0,0,0,0,4,0,0,0,0,2,2,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,4,0,0,0,0,1,3,0,0,0,4,0,0,0,0.5,161.0,258.5,237.0
574,1800,9.8325,2.5,1.5,10.0,0,4,0,0,3,1,0,0,4,0,3,1,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,1,3,0,0,0,2,2,0,0,0,1,3,0,0,0,2,2,0,0,0,3,1,0,0,0,3,1,0,0,0,4,0,0,0,0,3,1,0,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,2,2,0,0,0,0,3,0,1,3.0,692.25,1918.0,4218.5
575,1801,8.6365,11.5,8.5,1.0,0,0,4,0,4,0,0,0,4,0,2,2,0,0,0,3,1,0,0,0,1,3,3,1,0,0,0,3,1,0,0,0,2,2,0,0,0,1,2,1,0,0,0,4,0,0,0,1,2,1,0,0,2,2,0,0,0,2,2,0,0,0,2,1,1,0,0,1,2,1,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,3,0,1,0,0,4,0,0,0,2.0,220.0,591.25,1773.75
576,1802,8.705,0.0,0.0,10.0,0,4,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,4.0,390.0,805.25,883.75
577,1803,8.3325,3.25,1.25,10.0,0,0,4,0,2,2,0,0,0,4,4,0,0,0,0,4,0,0,0,0,3,1,3,1,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,1,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,1,2,1,0,0,1,1,2,0,5.0,283.0,924.0,10638.75
578,1807,8.11125,0.75,0.0,150.0,0,0,0,4,4,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,2,2,3,1,0,0,0,2,2,0,0,0,2,2,0,0,0,3,1,0,0,0,3,1,0,0,0,0,4,0,0,0,3,1,0,0,0,4,0,0,0,0,1,3,0,0,0,0,2,2,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,4,1,3,0,0,0,2,0,1,1,0,4,0,0,0,0.0,322.75,686.5,1290.0
579,1809,3.985,2.0,1.0,10.0,0,4,0,0,4,0,0,0,0,4,0,0,0,2,0,0,0,0,2,0,4,0,4,0,0,0,0,4,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,3,1,0,0,4,0,0,0,0,0,3,1,0,0,4,0,0,0,0,1,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,4,0,0,0,0,3,1,0,0,0,4,0,0,0,8.0,783.75,2577.5,8986.25
580,1810,7.57125,1.75,1.5,50.0,0,0,0,4,4,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,4,0,1,1,0,2,0,0,3,1,0,0,2,1,0,1,0,0,0,3,1,0,0,1,1,2,0,3,0,1,0,0,3,1,0,0,0,4,0,0,0,0,3,1,0,0,0,2,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,8.0,937.25,3047.75,21691.5
581,1811,8.432500000000001,3.0,2.25,10.0,0,4,0,0,4,0,0,0,0,4,2,2,0,0,0,4,0,0,0,0,3,1,2,1,1,0,0,1,1,1,1,0,1,2,1,0,0,1,1,1,1,0,0,1,3,0,0,2,0,2,0,0,1,2,1,0,0,3,1,0,0,0,2,1,1,0,0,1,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,3,1,0,0,0,3,1,0,0,6.0,558.5,2184.25,11727.0
582,1812,8.5,5.25,4.75,10.0,0,0,4,0,4,0,0,0,4,0,0,3,1,0,0,2,2,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,3,1,0,0,0,0,4,0,4.0,558.25,2116.0,13592.25
583,1813,8.1125,1.75,0.75,1.0,0,4,0,0,4,0,0,0,0,4,2,2,0,0,0,2,2,0,0,0,4,0,4,0,0,0,0,3,1,0,0,0,4,0,0,0,0,4,0,0,0,0,3,1,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,3,1,0,0,0,0,3,1,0,2.0,925.75,2478.0,6855.5
584,1814,9.6975,3.25,3.25,50.0,0,0,4,0,0,4,0,0,4,0,4,0,0,0,0,4,0,0,0,0,4,0,2,2,0,0,0,0,3,1,0,0,0,3,1,0,0,0,3,1,0,0,0,1,3,0,0,0,2,2,0,0,0,1,3,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,0,0,0,0,2,2,0,0,0,4,0,0,0,5.0,686.25,1855.25,4117.5
585,1815,8.713333333333333,0.0,0.0,150.0,4,0,0,0,3,1,0,0,0,4,0,3,0,0,0,2,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,1,1,1,1,0,0,4,0,6.0,451.5,1572.5,14043.5
586,1816,8.76475,0.0,0.0,50.0,0,4,0,0,0,4,0,0,4,0,3,1,0,0,0,3,1,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,3,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,4,0,0,0,2.0,760.0,2621.75,6037.0
587,1817,8.6,1.0,0.75,10.0,0,2,0,2,4,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,1,3,0,0,0,4,0,0,0,0,2,2,0,0,0,0,4,0,0,0,4,0,0,0,0,2,2,0,0,0,4,0,0,0,0,4,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,2,2,0,0,0,4,0,0,0,0,2,0,2,0,8.0,846.25,2868.0,26298.75
588,1818,8.899999999999999,4.0,2.75,10.0,0,4,0,0,2,2,0,0,4,0,4,0,0,0,0,4,0,0,0,0,2,2,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,4,0,0,0,0,3,0,1,0,0,4,0,0,0,4.0,471.25,1201.75,0.0
589,1819,7.370550000000001,0.75,0.25,100.0,0,4,0,0,2,2,0,0,0,4,1,3,0,0,0,1,3,0,0,0,4,0,3,1,0,0,0,3,1,0,0,0,4,0,0,0,0,3,1,0,0,0,1,1,2,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,1,0,0,0,3,1,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,4,0,0,0,0,3,0,0,1,0,4,0,0,0,5.0,666.25,2126.0,3341.75
590,1820,8.6325,8.75,4.75,50.0,0,0,2,2,4,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,4,0,2,2,0,0,0,0,2,2,0,0,2,1,1,0,0,0,4,0,0,0,0,1,3,0,0,0,3,1,0,0,3,1,0,0,0,4,0,0,0,0,2,1,1,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,0,0,0,0,3,1,0,0,0,4,0,0,0,5.0,721.25,3512.75,52636.0
591,1822,7.95,0.75,0.75,200.0,1,2,1,0,3,1,0,0,0,4,1,3,0,0,0,0,4,0,0,0,4,0,1,3,0,0,0,2,0,2,0,0,2,2,0,0,0,2,2,0,0,0,1,2,1,0,0,1,3,0,0,0,3,0,1,0,0,3,1,0,0,0,1,3,0,0,0,2,1,1,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,3,1,0,0,0,4,0,0,0,0,2,2,0,0,6.0,941.75,3391.75,6611.0
592,1824,7.7875,0.0,0.0,100.0,0,4,0,0,4,0,0,0,0,4,0,3,1,0,0,0,4,0,0,0,2,2,4,0,0,0,0,3,1,0,0,0,4,0,0,0,0,3,1,0,0,0,3,1,0,0,0,3,1,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,0,0,0,0,1,1,2,0,0,0,0,4,0,2.0,272.25,1007.0,0.0
593,1825,7.913333333333333,4.0,2.25,1.0,0,0,4,0,3,1,0,0,4,0,0,2,1,0,0,0,2,1,0,0,4,0,0,4,0,0,0,1,3,0,0,0,0,4,0,0,0,3,1,0,0,0,0,0,4,0,0,1,3,0,0,0,2,2,0,0,0,3,1,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,4,0,0,0,0,3,1,0,0,8.0,870.75,2612.0,10993.75
594,1826,8.97,0.25,0.25,50.0,4,0,0,0,2,2,0,0,0,4,0,4,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,1,2,1,0,0,0,0,2,2,6.0,852.0,3172.25,10503.25
595,1827,9.75,6.5,3.75,100.0,0,4,0,0,2,2,0,0,4,0,3,1,0,0,0,3,1,0,0,0,4,0,4,0,0,0,0,3,1,0,0,0,2,2,0,0,0,2,2,0,0,0,4,0,0,0,0,4,0,0,0,0,3,1,0,0,0,4,0,0,0,0,2,2,0,0,0,3,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,3,0,1,0,0,2,0,2,0,7.0,988.0,2921.75,16238.25
596,1828,8.520000000000001,2.0,1.25,150.0,0,4,0,0,4,0,0,0,0,4,1,3,0,0,0,1,3,0,0,0,4,0,3,1,0,0,0,2,2,0,0,0,1,3,0,0,0,1,3,0,0,0,1,3,0,0,0,2,2,0,0,0,3,1,0,0,0,1,2,1,0,0,3,1,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,2,1,1,0,0,3,0,0,1,4.0,963.25,2723.5,6091.25
597,1832,8.5725,1.5,0.5,50.0,0,0,4,0,4,0,0,0,0,4,3,1,0,0,0,3,1,0,0,0,2,2,3,1,0,0,0,3,1,0,0,0,3,0,1,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,3,1,0,0,0,4,0,0,0,0,3,1,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,3,0,1,0,0,0,0,4,0,0.0,32.5,165.5,501.25
598,1834,7.886666666666667,0.0,0.0,50.0,0,4,0,0,1,3,0,0,0,4,1,0,0,1,0,1,0,0,1,0,3,1,3,1,0,0,0,3,1,0,0,0,3,1,0,0,0,3,1,0,0,0,2,1,1,0,0,2,2,0,0,0,3,1,0,0,0,4,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,1,2,1,0,0,4,0,0,0,4.0,557.5,1403.0,3718.5
599,1835,9.1175,11.75,8.5,100.0,0,0,4,0,4,0,0,0,4,0,2,1,1,0,0,4,0,0,0,0,2,2,3,0,0,1,0,1,3,0,0,0,0,4,0,0,0,2,0,2,0,0,0,1,2,1,0,0,1,2,1,0,1,3,0,0,0,1,3,0,0,0,0,2,2,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,4,0,0,0,0,3,0,1,0,0,4,0,0,0,5.0,326.5,1079.5,14921.5
600,1836,8.933333333333334,1.5,1.0,150.0,1,3,0,0,4,0,0,0,0,4,0,2,1,0,0,0,3,0,0,0,4,0,2,2,0,0,0,1,0,3,0,0,2,2,0,0,0,1,0,3,0,0,1,3,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,2,1,1,0,0,1,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,1,1,0,2,0,2,2,0,0,10.0,1133.25,4209.5,29405.25
601,1838,8.6325,2.0,1.25,150.0,0,0,4,0,3,1,0,0,3,1,2,2,0,0,0,2,2,0,0,0,4,0,0,4,0,0,0,1,2,1,0,0,0,4,0,0,0,0,1,3,0,0,0,2,2,0,0,0,2,2,0,0,1,3,0,0,0,1,3,0,0,0,1,3,0,0,0,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,1,3,0,0,0,3,0,1,0,0,4,0,0,0,4.0,769.5,2885.0,16348.75
602,1839,8.42,1.0,0.75,100.0,0,4,0,0,4,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,4,0,4,0,0,0,0,3,1,0,0,0,3,0,1,0,0,2,1,0,1,0,2,0,2,0,0,4,0,0,0,0,4,0,0,0,0,3,0,1,0,0,3,0,1,0,0,2,1,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,3,1,0,0,0,1,3,0,0,12.0,875.25,3185.25,9320.25
603,1842,8.85,0.5,0.5,1.0,3,0,0,1,1,3,0,0,4,0,0,4,0,0,0,0,4,0,0,0,1,3,2,1,1,0,0,1,3,0,0,0,0,2,1,1,0,1,2,0,1,0,0,1,2,0,1,2,0,1,0,1,1,3,0,0,0,2,1,0,0,1,0,0,1,1,2,2,1,0,0,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,1,3,0,0,1.0,148.25,309.75,1013.75
604,1843,8.655000000000001,4.0,3.75,200.0,0,0,4,0,1,3,0,0,0,4,1,3,0,0,0,1,3,0,0,0,4,0,0,3,1,0,0,1,1,2,0,0,0,1,3,0,0,2,1,1,0,0,0,2,2,0,0,0,3,1,0,0,2,1,1,0,0,3,1,0,0,0,2,1,1,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,4,0,0,0,0,2,1,1,0,0,4,0,0,0,8.0,826.25,3151.75,18630.25
605,1844,8.2775,6.0,3.0,150.0,0,0,4,0,3,1,0,0,0,4,0,2,2,0,0,0,2,2,0,0,3,1,2,0,0,1,1,0,1,1,1,1,2,1,0,0,1,0,2,1,0,1,1,1,1,0,1,0,1,1,1,1,2,0,1,0,1,3,0,0,0,1,2,1,0,0,1,1,2,0,0,1,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,1,3,0,0,0,3,0,1,0,0,1,1,2,0,5.0,541.0,1464.25,4662.25
606,1845,8.6675,3.0,2.25,10.0,0,0,4,0,1,3,0,0,4,0,4,0,0,0,0,4,0,0,0,0,2,2,1,3,0,0,0,1,3,0,0,0,0,4,0,0,0,1,2,1,0,0,0,4,0,0,0,0,3,1,0,0,0,2,2,0,0,1,2,1,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,3,1,0,0,0,3,1,0,0,1.0,232.25,487.0,652.75
607,1849,6.852425,9.75,6.0,10.0,0,0,4,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,4,0,1,3,0,0,0,4,0,0,0,0,2,2,0,0,0,4,0,0,0,0,3,0,1,0,0,1,2,0,1,0,2,0,0,2,0,4,0,0,0,0,0,2,1,1,0,1,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,2,2,0,0,0,2,0,2,0,8.0,844.5,2766.25,5339.75
608,1851,6.665,4.0,4.0,10.0,0,0,4,0,4,0,0,0,0,4,3,0,1,0,0,4,0,0,0,0,3,1,3,0,1,0,0,3,0,1,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,1,3,0,0,2,2,0,0,0,2,2,0,0,0,1,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,4,0,3,1,0,0,0,1,1,2,0,0,4,0,0,0,5.0,549.5,1901.75,3777.25
609,1852,7.180000000000001,0.0,0.0,1.0,0,4,0,0,2,2,0,0,1,3,0,0,0,2,0,0,0,0,2,0,2,2,3,1,0,0,0,3,1,0,0,0,3,1,0,0,0,3,1,0,0,0,1,3,0,0,0,3,1,0,0,0,3,1,0,0,0,4,0,0,0,0,3,1,0,0,0,1,3,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,4,0,0,0,0,2,1,1,0,0,4,0,0,0,0.0,294.5,747.25,1657.0
